genome_fasta,cluster,super_cluster,rep_cluster,rep_genome,dataset,bai_gene_cluster
SRR5057039_bin.37.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5057043_bin.37.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5057054_bin.93.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5057068_bin.6.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5057094_bin.45.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5057096_bin.45.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5057102_bin.49.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5106279_bin.14.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5106304_bin.32.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5127393_bin.8.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5127397_bin.23.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5127417_bin.8.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5127518_bin.3.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5127634_bin.3.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5127675_bin.17.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5127782_bin.11.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5127813_bin.22.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5127821_bin.25.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5275412_bin.15.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5275425_bin.11.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5275436_bin.12.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5275480_bin.39.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5279294_bin.58.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5279296_bin.65.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5558046_bin.21.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5558057_bin.1.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5558058_bin.24.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5558059_bin.22.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5558079_bin.10.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5558150_bin.4.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5558156_bin.44.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5558166_bin.71.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5558169_bin.49.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5558178_bin.46.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5558179_bin.22.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5558180_bin.3.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5558181_bin.21.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5558190_bin.52.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5558229_bin.9.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5558230_bin.15.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5558231_bin.2.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5558233_bin.21.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5558234_bin.12.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5558235_bin.20.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5558236_bin.1.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5558237_bin.13.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5558238_bin.5.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5558309_bin.100.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5558313_bin.86.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5558331_bin.49.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5558333_bin.4.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5580071_bin.23.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5580076_bin.2.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR5580081_bin.9.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR6028199_bin.6.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR6028267_bin.10.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR6028272_bin.10.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR6028398_bin.22.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR6028406_bin.18.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR6028453_bin.4.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR6028543_bin.9.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR6028546_bin.8.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR6028568_bin.11.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR6028583_bin.31.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR6028656_bin.14.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR6054434_bin.6.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
SRR769513_bin.29.fa,Almeida_1,7,Pasolli_15265,LiuW_2016__SRR3992994__bin.12.fa,Pasolli,7
ERR1018188_bin.33.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1018218_bin.5.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1018246_bin.23.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1018251_bin.25.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1018253_bin.7.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1018273_bin.48.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1190572_bin.50.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1190578_bin.3.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1190589_bin.37.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1190615_bin.46.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1190620_bin.46.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1190661_bin.28.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1190797_bin.39.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1190798_bin.17.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1190800_bin.31.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1190811_bin.42.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1190821_bin.23.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1190822_bin.19.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1190826_bin.43.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1190836_bin.25.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1190841_bin.4.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1190846_bin.11.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1190847_bin.35.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1190863_bin.71.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1190901_bin.60.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1190902_bin.94.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1190913_bin.67.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1190939_bin.68.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1293501_bin.4.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1297687_bin.34.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1297700_bin.11.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1297767_bin.14.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1297810_bin.13.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1305880_bin.25.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1305881_bin.36.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1305883_bin.17.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1305900_bin.88.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1305907_bin.57.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1305908_bin.23.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1578629_bin.90.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1620326_bin.71.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1912997_bin.46.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1913037_bin.21.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1913038_bin.15.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1913039_bin.16.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1953518_bin.52.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR209888_bin.23.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR505084_bin.32.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR589579_bin.2.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR1761677_bin.26.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR1761678_bin.16.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR2857686_bin.14.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR2857970_bin.126.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR2912780_bin.1.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR2912792_bin.21.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR2912800_bin.20.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR2992951_bin.5.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR2992952_bin.3.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR2992953_bin.8.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR2992954_bin.5.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR2992955_bin.8.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR3736999_bin.42.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR3917563_bin.9.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR3992964_bin.18.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR3992965_bin.78.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR3992988_bin.41.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR3992992_bin.25.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR3993042_bin.69.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5056649_bin.37.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5056654_bin.66.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5056667_bin.85.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5056668_bin.67.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5056683_bin.101.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5056685_bin.91.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5056688_bin.21.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5056698_bin.13.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5056701_bin.56.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5056711_bin.26.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5056718_bin.78.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5056733_bin.6.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5056795_bin.55.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5056833_bin.86.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5056904_bin.14.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5056915_bin.38.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5056929_bin.65.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5056934_bin.30.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5056938_bin.55.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5056950_bin.6.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5056951_bin.34.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5056987_bin.47.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5057034_bin.63.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5057036_bin.66.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5057045_bin.4.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5057086_bin.7.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5057091_bin.16.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5057092_bin.39.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5057112_bin.77.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5127401_bin.17.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5127428_bin.8.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5127554_bin.5.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5275468_bin.1.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5275471_bin.23.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5279231_bin.45.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5558155_bin.19.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5558157_bin.30.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5558158_bin.76.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5558193_bin.68.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5558194_bin.13.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5558195_bin.30.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5558196_bin.25.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5558219_bin.86.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5558220_bin.13.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5558221_bin.16.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5558222_bin.7.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5558223_bin.22.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5558224_bin.7.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5558225_bin.21.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5558227_bin.22.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5558228_bin.11.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5558355_bin.49.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5580004_bin.34.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5580120_bin.76.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR5580121_bin.54.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR6028169_bin.7.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR6028181_bin.27.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR6028184_bin.5.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR6028320_bin.2.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
SRR6028473_bin.19.fa,Almeida_2,8,Pasolli_15260,XieH_2016__YSZC12003_37135__bin.19.fa,Pasolli,7
ERR1018191_bin.8.fa,Almeida_3,16,midas_Lachnoclostridium_nov_76594,Lachnoclostridium_nov_76594,midas,10
ERR1018198_bin.24.fa,Almeida_3,16,midas_Lachnoclostridium_nov_76594,Lachnoclostridium_nov_76594,midas,10
ERR1018200_bin.10.fa,Almeida_3,16,midas_Lachnoclostridium_nov_76594,Lachnoclostridium_nov_76594,midas,10
ERR1018204_bin.14.fa,Almeida_3,16,midas_Lachnoclostridium_nov_76594,Lachnoclostridium_nov_76594,midas,10
ERR1018238_bin.24.fa,Almeida_3,16,midas_Lachnoclostridium_nov_76594,Lachnoclostridium_nov_76594,midas,10
ERR1018312_bin.44.fa,Almeida_3,16,midas_Lachnoclostridium_nov_76594,Lachnoclostridium_nov_76594,midas,10
ERR1620283_bin.56.fa,Almeida_3,16,midas_Lachnoclostridium_nov_76594,Lachnoclostridium_nov_76594,midas,10
ERR1620294_bin.27.fa,Almeida_3,16,midas_Lachnoclostridium_nov_76594,Lachnoclostridium_nov_76594,midas,10
ERR1620335_bin.40.fa,Almeida_3,16,midas_Lachnoclostridium_nov_76594,Lachnoclostridium_nov_76594,midas,10
ERR589873_bin.53.fa,Almeida_3,16,midas_Lachnoclostridium_nov_76594,Lachnoclostridium_nov_76594,midas,10
SRR3917686_bin.20.fa,Almeida_3,16,midas_Lachnoclostridium_nov_76594,Lachnoclostridium_nov_76594,midas,10
SRR4451631_bin.42.fa,Almeida_3,16,midas_Lachnoclostridium_nov_76594,Lachnoclostridium_nov_76594,midas,10
SRR4481725_bin.60.fa,Almeida_3,16,midas_Lachnoclostridium_nov_76594,Lachnoclostridium_nov_76594,midas,10
SRR4481761_bin.47.fa,Almeida_3,16,midas_Lachnoclostridium_nov_76594,Lachnoclostridium_nov_76594,midas,10
SRR4481809_bin.8.fa,Almeida_3,16,midas_Lachnoclostridium_nov_76594,Lachnoclostridium_nov_76594,midas,10
SRR4481813_bin.43.fa,Almeida_3,16,midas_Lachnoclostridium_nov_76594,Lachnoclostridium_nov_76594,midas,10
SRR5056650_bin.65.fa,Almeida_3,16,midas_Lachnoclostridium_nov_76594,Lachnoclostridium_nov_76594,midas,10
SRR5056852_bin.22.fa,Almeida_3,16,midas_Lachnoclostridium_nov_76594,Lachnoclostridium_nov_76594,midas,10
SRR5275395_bin.42.fa,Almeida_3,16,midas_Lachnoclostridium_nov_76594,Lachnoclostridium_nov_76594,midas,10
